prod_id,prod_code,prod_name,prod_description,am_price,uk_retail,manu_name,brand_name,cat_name
,64010,Instant Re-moisturising Mist 133ml -unboxed-,Instant Re-moisturising Mist 133ml -unboxed-,£5.35,£23.99,BeneFit,Ultra Radiance,Women's Fragrance             
,67982,Plastic Case ,Plastic Case ,£0.40,          ,Benetton,Benetton,Accessories & Other Bargains  
,28815,Eau de Toilette Spray 100ml,Eau de Toilette Spray 100ml,£6.95,£20.50,Benetton,Cold,Women's Fragrance             
,28814,Eau de Toilette Spray 100ml,Eau de Toilette Spray 100ml,£6.95,£20.50,Benetton,Hot,Women's Fragrance             
,65368,Eau de Toilette Spray 50ml Deodorant Spray for her 150ml,Eau de Toilette Spray 50ml Deodorant Spray for her 150ml,£6.95,£32.99,Benetton,United Dreams Stay Positive,Gift Sets - Women             
,65994,Eau de Toilette Spray 100ml,Eau de Toilette Spray 100ml,£18.95,£60.00,Bentley,Bentley for Men,Mens Fragrance                
,68391,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£17.95,£70.00,Bentley,Intense,Mens Fragrance                
,45686,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£8.00,£46.00,Beyonce,Heat,Women's Fragrance             
,54961,Eau de Parfum Spray 100ml -Tester-,Eau de Parfum Spray 100ml -Tester-,£4.75,£42.00,Beyonce,Heat,Women's Fragrance             
,55567,Eau de Parfum Spray 100ml Limited Edition,Eau de Parfum Spray 100ml Limited Edition,£9.25,£46.00,Beyonce,Heat,Women's Fragrance             
,67733,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£10.00,£46.00,Beyonce,Heat Kissed,Women's Fragrance             
,46209,Eau de Toilette Spray 100ml,Eau de Toilette Spray 100ml,£8.95,£40.00,Beyonce,Heat Rush,Women's Fragrance             
,69199,Eau de Toilette Spray 100ml,Eau de Toilette Spray 100ml,£8.90,£40.00,Beyonce,Heat Seduction,Women's Fragrance             
,62061,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£8.25,£40.00,Beyonce,Heat Wild Orchid,Women's Fragrance             
,64092,Eau de Parfum Spray 100ml -Tester-,Eau de Parfum Spray 100ml -Tester-,£4.75,£46.00,Beyonce,Heat Wild Orchid,Women's Fragrance             
,52755,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£7.50,£42.00,Beyonce,Midnight Heat,Women's Fragrance             
,62902,Eau de Parfum 50ml & Luminous Body Milk 75ml,Eau de Parfum 50ml & Luminous Body Milk 75ml,£6.95,£30.95,Beyonce,Pulse,Gift Sets - Women             
,47367,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£8.95,£42.00,Beyonce,Pulse,Women's Fragrance             
,65262,Sparkling Body Mist Spray 125ml,Sparkling Body Mist Spray 125ml,£1.85,£12.99,Beyonce,Pulse,Women's Fragrance             
,57085,Eau de Parfum Spray 50ml,Eau de Parfum Spray 50ml,£6.35,£30.00,Beyonce,Pulse NYC,Women's Fragrance             
,56840,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£8.25,£41.00,Beyonce,Rise,Women's Fragrance             
,64808,Eau de Parfum Spray 100ml -Tester-,Eau de Parfum Spray 100ml -Tester-,£4.50,£41.00,Beyonce,Rise,Women's Fragrance             
,69247,Corporel Set Gym Bag ,Corporel Set Gym Bag ,£14.95,£29.00,Biotherm,Biotherm,Skincare                      
,69532,Deo Douceur Spray 125ml Sans Alcohol,Deo Douceur Spray 125ml Sans Alcohol,£8.80,£36.00,Biotherm,Biotherm,Toiletries and Haircare       
,18131,After Shave Lotion 100ml,After Shave Lotion 100ml,£2.85,£9.85,Blue Stratos,Blue Stratos,Mens Fragrance                
,64972,Eau de Toilette Spray 100ml + Shave Foam 45ml,Eau de Toilette Spray 100ml + Shave Foam 45ml,£2.55,£16.99,Blue Stratos,Blue Stratos,Mens Fragrance                
,25476,Pre Electric Shaving Lotion 100ml,Pre Electric Shaving Lotion 100ml,£2.70,£9.99,Blue Stratos,Blue Stratos,Mens Fragrance                
,66836,Cream Body Scrub 200ml Moringa,Cream Body Scrub 200ml Moringa,£3.90,£14.00,Body Shop,Body Shop,Skincare                      
,68452,Drops of Youth Concentrate 50ml,Drops of Youth Concentrate 50ml,£8.60,£33.00,Body Shop,Body Shop,Skincare                      
,51003,Eau de Toilette Spray 50ml,Eau de Toilette Spray 50ml,£15.95,£50.00,Boucheron,Boucheron pour Homme,Mens Fragrance                
,69283,Perfumed Bath and Shower Gel 200ml,Perfumed Bath and Shower Gel 200ml,£5.99,£25.00,Boucheron,Jaipur Bracelet,Skincare                      
,34263,Eau de Toilette Spray 100ml,Eau de Toilette Spray 100ml,£21.50,£70.00,Boucheron,Jaipur Homme,Mens Fragrance                
,70724,Eau de Toilette Spray 100ml Anto Persp Spray 200ml Shower Gel 150ml,Eau de Toilette Spray 100ml Anto Persp Spray 200ml Shower Gel 150ml,£6.25,£22.00,Bourjois,Black Premium for Men,Gift Sets - Men               
,55947,6 Mini Nail Enamels 6 x 3ml Pastel Mania,7 Mini Nail Enamels 6 x 3ml Pastel Mania,£6.00,£18.00,Bourjois,Bourjois,Nails                         
,55948,6 Mini Nail Enamels 6 x 3ml Color Block,7 Mini Nail Enamels 6 x 3ml Color Block,£4.00,£18.00,Bourjois,Bourjois,Nails                         
,69204,BB Bronzing Cream 8 in 1 30ml Universal Shade,BB Bronzing Cream 8 in 1 30ml Universal Shade,£3.75,£8.99,Bourjois,Bourjois,Make Up                       
,69205,Eyeliner Felt Tip Liner Feutre 0.8ml Noir (#11 Black) Long Lasting,Eyeliner Felt Tip Liner Feutre 0.8ml Noir (#11 Black) Long Lasting,£1.45,£4.99,Bourjois,Bourjois,Eye                           
,68506,Foaming Cleanser 150ml Cream Cotton,Foaming Cleanser 150ml Cream Cotton,£1.52,£7.99,Bourjois,Bourjois,Skincare                      
,61809,Miss Couture False Lashes Faux & Fabulous,Miss Couture False Lashes Faux & Fabulous,£0.65,£7.99,Bourjois,Bourjois,Eye                           
,61808,Paint it Blue- Dramatic Volume False Lashes Faux & Fabulous,Paint it Blue- Dramatic Volume False Lashes Faux & Fabulous,£0.75,£7.99,Bourjois,Bourjois,Eye                           
,70698,Shower Gel 250ml Reveille Moi!,Shower Gel 250ml Reveille Moi!,£0.85,£12.00,Bourjois,Bourjois,Skincare                      
,69957,Smoky Stories Eyeshadow Quad Palette 3.5g Grey-zy In Love,Smoky Stories Eyeshadow Quad Palette 3.5g Grey-zy In Love,£1.85,£7.99,Bourjois,Bourjois,Eye                           
,68268,"3x Color Boost Glossy Finish Lip Crayons Fuchsia, Plum Russian, Red Sunrise","3x Color Boost Glossy Finish Lip Crayons Fuchsia, Plum Russian, Red Sunrise",£7.20,£24.00,Bourjois,Bourjois Paris,Lips                          
,68269,"BB Bronze Make Up Kit BB Cream Bronzing Cream, Eyeliner Black","BB Bronze Make Up Kit BB Cream Bronzing Cream, Eyeliner Black",£6.91,£18.50,Bourjois,Bourjois Paris,Make Up                       
,69429,Bronzing Powder Delice de Poudre 16.5g Medianes #51,Bronzing Powder Delice de Poudre 16.5g Medianes #52,£3.99,£8.99,Bourjois,Bourjois Paris,Make Up                       
,69406,Brow Design Brow Mascara 6ml Chatain #03,Brow Design Brow Mascara 6ml Chatain #04,£1.50,£7.99,Bourjois,Bourjois Paris,Eye                           
,69344,Brow Design Brown Mascara 6ml Brun #04,Brow Design Brown Mascara 6ml Brun #05,£2.00,£7.99,Bourjois,Bourjois Paris,Eye                           
,70231,Colorband Eyeshadow and Liner 24h Hold 3.25g Beige Minimaliste,Colorband Eyeshadow and Liner 24h Hold 3.25g Beige Minimaliste,£1.00,£6.99,Bourjois,Bourjois Paris,Eye                           
,70232,Colorband Eyeshadow and Liner 24h Hold 3.25g Rose Fauviste #04,Colorband Eyeshadow and Liner 24h Hold 3.25g Rose Fauviste #05,£1.00,£6.99,Bourjois,Bourjois Paris,Eye                           
,69382,Contour Clubbing Eye Liner Waterproof 1.2g Pink About You #58,Contour Clubbing Eye Liner Waterproof 1.2g Pink About You #59,£1.00,£5.99,Bourjois,Bourjois Paris,Eye                           
,69351,Deodorant Invisible Roll On 48h 50ml,Deodorant Invisible Roll On 48h 50ml,£1.00,£8.99,Bourjois,Bourjois Paris,Toiletries and Haircare       
,70020,Deodorant Protection Extreme 72h 200ml The Vert Glace,Deodorant Protection Extreme 72h 200ml The Vert Glace,£1.50,£6.99,Bourjois,Bourjois Paris,Toiletries and Haircare       
,69352,Deodorant Roll On up to 72Hr 50ml Haute Fidelite,Deodorant Roll On up to 72Hr 50ml Haute Fidelite,£1.00,£8.99,Bourjois,Bourjois Paris,Toiletries and Haircare       
,70025,Deodorant Seduction Logue Duree 48h 200ml Deshabillez Moi,Deodorant Seduction Logue Duree 48h 200ml Deshabillez Moi,£1.58,£6.99,Bourjois,Bourjois Paris,Toiletries and Haircare       
,69285,Eau Micellaire Cleansing Water 250ml Waterproof Make Up Remover,Eau Micellaire Cleansing Water 250ml Waterproof Make Up Remover,£1.65,£9.99,Bourjois,Bourjois Paris,Skincare                      
,68270,"Everyday Chic Make Up Kit Trio Eyeshadow, Eye Pencil, Gloss, Nail","Everyday Chic Make Up Kit Trio Eyeshadow, Eye Pencil, Gloss, Nail",£7.25,£24.00,Bourjois,Bourjois Paris,Make Up                       
,69964,Eyeliner Felt Tip  Liner Feutre 0.8ml Ultra Black #17,Eyeliner Felt Tip  Liner Feutre 0.8ml Ultra Black #18,£2.10,£6.99,Bourjois,Bourjois Paris,Eye                           
,69967,Eyeliner Liner Stylo Very Long Lasting 0.28g Ultra Black (#61),Eyeliner Liner Stylo Very Long Lasting 0.28g Ultra Black (#61),£2.10,£5.99,Bourjois,Bourjois Paris,Eye                           
,69968,Eyeliner Liner Stylo Very Long Lasting 0.28g Noir (#41 Black),Eyeliner Liner Stylo Very Long Lasting 0.28g Noir (#41 Black),£2.10,£5.99,Bourjois,Bourjois Paris,Eye                           
,69462,Eyeshadow Brush Professional Double Ended Applicator,Eyeshadow Brush Professional Double Ended Applicator,£1.65,£4.79,Bourjois,Bourjois Paris,Accessories & Other Bargains  
,70024,Foaming Cleansing Cream 150ml,Foaming Cleansing Cream 150ml,£1.30,£4.99,Bourjois,Bourjois Paris,Skincare                      
,69301,Healthy Balance Compact Powder 10h 9g Beige Fonce (#55) Unifying,Healthy Balance Compact Powder 10h 9g Beige Fonce (#55) Unifying,£2.65,£8.99,Bourjois,Bourjois Paris,Make Up                       
,69207,Khol & Contour Eye Pencil 1.14g Gris Ingenieux,Khol & Contour Eye Pencil 1.14g Gris Ingenieux,£2.00,£4.99,Bourjois,Bourjois Paris,Eye                           
,69380,Lip Liner Contour Edition Long Wear 1.14g Chaud Comme La Fraise,Lip Liner Contour Edition Long Wear 1.14g Chaud Comme La Fraise,£2.00,£5.49,Bourjois,Bourjois Paris,Lips                          
,69233,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Orangelique (#01) Sheer Matte,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Orangelique (#01) Sheer Matte,£1.50,£8.99,Bourjois,Bourjois Paris,Lips                          
,69234,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml VIPeach (#03) Sheer Matte,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml VIPeach (#03) Sheer Matte,£1.50,£8.99,Bourjois,Bourjois Paris,Lips                          
,69236,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Plum Plum Pidou (#07) Sheer Matte,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Plum Plum Pidou (#07) Sheer Matte,£1.50,£8.99,Bourjois,Bourjois Paris,Lips                          
,69238,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Coquelic^oh (#02) Sheer Matte,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Coquelic^oh (#02) Sheer Matte,£1.50,£8.99,Bourjois,Bourjois Paris,Lips                          
,69239,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Fuchsiamallow (#05) Sheer Matte,Lipstick Rouge Edition Balm Comfort 10hr 7.7ml Fuchsiamallow (#05) Sheer Matte,£1.50,£8.99,Bourjois,Bourjois Paris,Lips                          
,69240,Lipstick Rouge Edition Velvet 7.7ml Hot Pepper (#03) Matte Finish,Lipstick Rouge Edition Velvet 7.7ml Hot Pepper (#03) Matte Finish,£1.80,£8.99,Bourjois,Bourjois Paris,Lips                          
,69242,Lipstick Rouge Edition Velvet 7.7ml Peach Club (#04) Matte Finish,Lipstick Rouge Edition Velvet 7.7ml Peach Club (#04) Matte Finish,£1.80,£8.99,Bourjois,Bourjois Paris,Lips                          
,71110,Lipstick Rouge Edition Velvet 7.7ml Don^t Pink of it (#10) Matte,Lipstick Rouge Edition Velvet 7.7ml Don^t Pink of it (#10) Matte,£1.80,£8.99,Bourjois,Bourjois Paris,Lips                          
,71111,Lipstick Rouge Edition Velvet 7.7ml Grand Cru (#08) Matte Finish,Lipstick Rouge Edition Velvet 7.7ml Grand Cru (#08) Matte Finish,£1.80,£8.99,Bourjois,Bourjois Paris,Lips                          
,70019,Pamper Me Cocooning Shower Milk 250ml Milk and Cherry Blossom,Pamper Me Cocooning Shower Milk 250ml Milk and Cherry Blossom,£1.00,£6.99,Bourjois,Bourjois Paris,Skincare                      
,69963,Rouge Edition Lipstick 3.5g Pink Catwalk #41,Rouge Edition Lipstick 3.5g Pink Catwalk #42,£1.65,£7.99,Bourjois,Bourjois Paris,Lips                          
,69961,Rouge Edition Lipstick lasts up to 12hrs 3.5g Red-Belle #44,Rouge Edition Lipstick lasts up to 12hrs 3.5g Red-Belle #45,£1.75,£7.99,Bourjois,Bourjois Paris,Lips                          
,69290,Shower Gel 250ml Captivate Me! (Exalte Moi!),Shower Gel 250ml Captivate Me! (Exalte Moi!),£0.95,£8.99,Bourjois,Bourjois Paris,Skincare                      
,70699,Shower Gel 250ml Sublime Moi!,Shower Gel 250ml Sublime Moi!,£0.95,£12.00,Bourjois,Bourjois Paris,Skincare                      
,69210,Smoky Essentials Eyeshadow Trio 4.5g Gris Lilac (#12),Smoky Essentials Eyeshadow Trio 4.5g Gris Lilac (#12),£2.95,£7.99,Bourjois,Bourjois Paris,Eye                           
,69958,Smoky Stories Quad Eyeshadow Palette 3.5g Brilliant Prunette #15,Smoky Stories Quad Eyeshadow Palette 3.5g Brilliant Prunette #16,£1.75,£7.99,Bourjois,Bourjois Paris,Eye                           
,69350,Transparent Roll on Deodorant 48hr 50ml Non White Marking,Transparent Roll on Deodorant 48hr 50ml Non White Marking,£1.29,£8.99,Bourjois,Bourjois Paris,Toiletries and Haircare       
,69203,Glossy Finish Lipstick Waterproof SPF15 2.75g Fuchsia Libre (#02),Glossy Finish Lipstick Waterproof SPF15 2.75g Fuchsia Libre (#02),£2.50,£8.99,Bourjois,Color Boost,Lips                          
,69970,Glossy Finish Lipstick Waterproof SPF15 2.75g Lolli Poppy (10),Glossy Finish Lipstick Waterproof SPF15 2.75g Lolli Poppy (10),£1.35,£7.99,Bourjois,Color Boost,Lips                          
,47828,Fresh Cleansing Milk 250ml,Fresh Cleansing Milk 250ml,£1.65,£5.99,Bourjois,Lait Frais,Skincare                      
,45484,Badges Pink,Badges Pink,£0.23,£2.45,Bourjois,Mini Bourjois,Accessories & Other Bargains  
,45485,Mini Badges Blue,Mini Badges Blue,£0.24,£2.45,Bourjois,Mini Bourjois,Accessories & Other Bargains  
,70021,Eau de Parfum Spray 50ml,Eau de Parfum Spray 50ml,£6.95,£23.90,Bourjois,Night Muse,Women's Fragrance             
,69208,Nail Enamel Ultra Shine 10ml Rose Lounge (#28),Nail Enamel Ultra Shine 10ml Rose Lounge (#28),£1.50,£5.99,Bourjois,So Laque,Nails                         
,70191,Lip Gloss Shine Bare Lip Sensation 10hr 5.7ml Orange Presse,Lip Gloss Shine Bare Lip Sensation 10hr 5.7ml Orange Presse,£1.18,£7.99,Bourjois,Sweet Kiss,Lips                          
,69971,Shine Bare Lip Sensation Hydration 10Hr 5.7ml Sand Station (#01),Shine Bare Lip Sensation Hydration 10Hr 5.7ml Sand Station (#01),£1.18,£7.99,Bourjois,Sweet Kiss,Lips                          
,38113,Eau de Parfum Spray 30ml -unboxed-,Eau de Parfum Spray 30ml -unboxed-,£4.00,£20.00,Britney Spears,Believe,Women's Fragrance             
,50781,Eau de Parfum Spray 100ml -Tester-,Eau de Parfum Spray 100ml -Tester-,£5.15,£44.00,Britney Spears,Circus Fantasy,Women's Fragrance             
,31029,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£10.95,£43.00,Britney Spears,Curious,Women's Fragrance             
,43891,Eau de Parfum Spray 100ml -unboxed-,Eau de Parfum Spray 100ml -unboxed-,£6.50,£39.00,Britney Spears,Curious,Women's Fragrance             
,70846,Eau de Parfum Spray 50ml -Box Imperfect-,Eau de Parfum Spray 50ml -Box Imperfect-,£4.50,          ,Britney Spears,Curious,Women's Fragrance             
,36581,Totally Ticklish Body Shimmer 20g Powder,Totally Ticklish Body Shimmer 20g Powder,£1.75,£20.00,Britney Spears,Curious,Make Up                       
,32593,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£12.95,£44.00,Britney Spears,Fantasy,Women's Fragrance             
,65997,Eau de Parfum Spray 50ml Intimate Edition,Eau de Parfum Spray 50ml Intimate Edition,£8.50,£30.00,Britney Spears,Fantasy,Women's Fragrance             
,48928,Eau de Parfum Spray 100ml Work Your Magic Body Souffle 100ml,Eau de Parfum Spray 100ml Work Your Magic Body Souffle 100ml,£13.90,£36.00,Britney Spears,Fantasy,Gift Sets - Women             
,36585,Solid Perfume Compact 4.5g,Solid Perfume Compact 4.5g,£3.99,£19.95,Britney Spears,Fantasy,Women's Fragrance             
,56486,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£9.38,£40.00,Britney Spears,Fantasy The Nice Remix,Women's Fragrance             
,39162,Eau de Parfum Spray 100ml,Eau de Parfum Spray 100ml,£8.75,£40.00,Britney Spears,Hidden Fantasy,Women's Fragrance             
,68123,Luxurious Body Wash 150ml x 6,Luxurious Body Wash 150ml x 7,£2.75,£23.60,Bronnley,Bronnley,Skincare                      
,54719,Soap in a Tin 100g Orchid (London Bus),Soap in a Tin 100g Orchid (London Bus),£2.00,£5.25,Bronnley,Bronnley,Toiletries and Haircare       
,54720,Soap in a Tin 100g Orchid (Old Style Bus),Soap in a Tin 100g Orchid (Old Style Bus),£1.65,£5.25,Bronnley,Bronnley,Toiletries and Haircare       
,69499,Eau de Toilette Spray 50ml,Eau de Toilette Spray 50ml,£6.95,£35.00,Bronnley,Cosmic Bloom,Women's Fragrance             
,69496,Eau de Toilette Spray 50ml,Eau de Toilette Spray 50ml,£6.95,£35.00,Bronnley,Exotic Embers,Women's Fragrance             
,54718,Bath & Body Collection 3x100ml Elixir/Wash/Lotion,Bath & Body Collection 3x100ml Elixir/Wash/Lotion,£3.95,£12.99,Bronnley,Honey Blossom,Gift Sets - Women             
,54974,Luxury English Soap 25g,Luxury English Soap 25g,£0.32,£2.99,Bronnley,Lavender,Toiletries and Haircare       
,54973,Luxury English Soap 25g,Luxury English Soap 25g,£0.50,£2.99,Bronnley,Lily of the Valley,Toiletries and Haircare       
,54975,Luxury English Soap 25g,Luxury English Soap 25g,£0.40,£2.99,Bronnley,Pink Bouquet,Toiletries and Haircare       
,69494,Eau de Toilette Spray 50ml,Eau de Toilette Spray 50ml,£6.50,£35.00,Bronnley,Zealous Flower,Women's Fragrance             
